latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,
60.543304,3.2141266,0,0,GMT,GMT,,,,,,,,,,
,,,,,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_direction_10m (°),cloud_cover (%),surface_pressure (hPa),pressure_msl (hPa),weather_code (wmo code),wave_height (m),wave_direction (°),wind_wave_height (m),wind_wave_direction (°),ocean_current_velocity (km/h),ocean_current_direction (°),sea_surface_temperature (°C)
2025-02-10T05:00,5.6,67,7.9,57,1,1044.4,1044.4,0,1.06,249,0,42,0.4,180,NaN
2025-02-10T06:00,5.6,66,11.9,37,1,1044.2,1044.2,0,1.02,254,0,46,0.6,162,NaN
2025-02-10T07:00,5.7,66,11.2,45,1,1044.2,1044.2,0,0.98,257,0.02,47,0.6,162,NaN
2025-02-10T08:00,5.7,66,11.5,53,1,1044.4,1044.4,0,0.96,261,0.02,49,0.9,169,NaN
2025-02-10T09:00,5.7,66,13.3,57,1,1044.5,1044.5,0,0.92,264,0.04,50,0.9,169,NaN
2025-02-10T10:00,5.7,67,14.8,56,0,1044.6,1044.6,0,0.88,268,0.04,50,1.1,171,NaN
2025-02-10T11:00,5.8,68,15.1,56,0,1044.2,1044.2,0,0.82,271,0.06,51,1.1,180,NaN
2025-02-10T12:00,5.7,66,15.1,57,0,1043.9,1043.9,0,0.78,275,0.06,51,0.9,180,NaN
2025-02-10T13:00,5.8,58,17.3,57,0,1043.6,1043.6,0,0.8,278,0.12,52,0.9,191,NaN
2025-02-10T14:00,5.8,60,16.6,55,0,1043.1,1043.1,0,0.82,282,0.2,54,0.7,194,NaN
2025-02-10T15:00,5.8,57,16.6,59,0,1042.6,1042.6,0,0.84,285,0.26,55,0.6,198,NaN
2025-02-10T16:00,5.9,57,15.5,55,0,1042.5,1042.5,0,0.84,287,0.28,53,0.4,207,NaN
2025-02-10T17:00,5.9,58,16.2,45,0,1042.4,1042.4,0,0.84,289,0.28,52,0.4,180,NaN
2025-02-10T18:00,6,57,18.4,51,0,1041.9,1041.9,0,0.84,291,0.3,50,0.4,180,NaN
2025-02-10T19:00,6.2,55,19.1,66,0,1042.1,1042.1,0,0.84,293,0.28,54,0.5,180,NaN
2025-02-10T20:00,6.3,53,17.6,67,0,1041.6,1041.6,0,0.84,294,0.28,58,0.7,166,NaN
2025-02-10T21:00,6.5,55,19.4,69,0,1041.3,1041.3,0,0.84,296,0.26,62,0.9,169,NaN
2025-02-10T22:00,6.7,53,16.9,83,0,1040.9,1040.9,0,0.88,294,0.24,67,1.1,171,NaN
2025-02-10T23:00,6.6,56,16.2,100,0,1040.6,1040.6,0,0.9,293,0.2,73,1.1,171,NaN
2025-02-11T00:00,6.8,58,14,107,0,1040.3,1040.3,0,0.94,291,0.18,78,1.1,180,NaN
2025-02-11T01:00,6.9,57,13.3,108,0,1039.7,1039.7,0,1.02,289,0.16,84,0.9,180,NaN
2025-02-11T02:00,6.9,60,14.4,107,0,1039.5,1039.5,0,1.12,288,0.14,90,0.7,180,NaN
2025-02-11T03:00,7.2,58,13.7,109,0,1039.2,1039.2,0,1.2,286,0.12,96,0.6,198,NaN
2025-02-11T04:00,7.2,58,14.8,116,0,1038.9,1038.9,0,1.18,284,0.1,102,0.6,198,NaN
2025-02-11T05:00,6.9,63,13.7,106,0,1038.6,1038.6,0,1.14,283,0.1,107,0.4,180,NaN
2025-02-11T06:00,6.9,61,14.8,120,0,1038,1038,0,1.12,281,0.08,113,0.5,180,8.8
2025-02-11T07:00,7,59,13.3,121,0,1038.1,1038.1,0,1.14,278,0.06,111,0.7,166,8.8
2025-02-11T08:00,7,60,12.6,114,0,1038.4,1038.4,0,1.16,276,0.04,108,0.9,169,8.8
2025-02-11T09:00,7.1,62,14.8,102,0,1037.8,1037.8,0,1.18,273,0.02,106,1.1,171,8.8
2025-02-11T10:00,7,63,13.3,108,0,1037.8,1037.8,0,1.22,269,0.02,103,1.1,171,8.8
2025-02-11T11:00,7.1,62,11.5,112,0,1037.6,1037.6,0,1.28,266,0,99,1.3,180,8.8
2025-02-11T12:00,7.2,58,9,105,0,1037.2,1037.2,0,1.32,262,0,96,1.3,180,8.8
2025-02-11T13:00,7.2,58,9.4,89,0,1036.9,1036.9,0,1.3,255,0.02,91,1.1,189,8.8
2025-02-11T14:00,7,59,7.9,75,0,1036.5,1036.5,0,1.3,248,0.04,86,0.9,191,8.8
2025-02-11T15:00,6.9,61,9.7,52,0,1035.9,1035.9,0,1.28,241,0.06,81,0.7,194,8.8
2025-02-11T16:00,6.7,63,13,41,0,1035.4,1035.4,0,1.28,232,0.08,71,0.6,214,8.8
2025-02-11T17:00,6.5,63,15.1,43,0,1035.2,1035.2,0,1.26,222,0.12,60,0.4,207,8.8
2025-02-11T18:00,6.3,63,16.6,51,0,1035,1035,0,1.26,213,0.14,50,0.4,207,8.8
2025-02-11T19:00,6.6,58,17.6,64,0,1034.8,1034.8,0,1.26,209,0.14,49,0.5,180,8.8
2025-02-11T20:00,6.8,57,18,57,0,1034.6,1034.6,0,1.26,204,0.14,49,0.5,180,8.8
2025-02-11T21:00,6.8,55,15.5,55,0,1033.9,1033.9,0,1.26,200,0.14,48,0.9,169,8.8
2025-02-11T22:00,6.8,53,13,57,0,1033.7,1033.7,0,1.32,198,0.1,50,0.9,169,8.8
2025-02-11T23:00,6.8,55,10.1,62,0,1033.4,1033.4,0,1.38,196,0.04,53,1.1,171,8.8
2025-02-12T00:00,6.6,60,8.3,57,0,1032.9,1032.9,0,1.44,194,0,55,1.1,171,8.8
2025-02-12T01:00,6.5,61,5,49,0,1032.5,1032.5,0,1.38,191,0,58,1.1,171,8.8
2025-02-12T02:00,6.3,63,6.1,79,0,1032.3,1032.3,0,1.34,189,0,60,0.9,169,8.8
2025-02-12T03:00,6.1,64,6.5,61,0,1032.3,1032.3,0,1.28,186,0,63,0.7,180,8.9
2025-02-12T04:00,5.9,62,6.8,25,0,1031.8,1031.8,0,1.28,184,0,65,0.5,180,8.9
2025-02-12T05:00,5.8,63,6.5,41,0,1031.2,1031.2,0,1.26,182,0,68,0.4,180,8.9
2025-02-12T06:00,5.8,62,3.6,29,0,1030.8,1030.8,0,1.26,180,0,70,0.4,153,9
2025-02-12T07:00,5.8,63,2.5,30,0,1030.9,1030.9,0,1.22,183,0,76,0.6,162,9
2025-02-12T08:00,5.8,62,3.2,119,0,1031,1031,0,1.2,185,0,81,0.6,162,9
2025-02-12T09:00,6.1,65,5.4,130,0,1030.7,1030.7,0,1.16,188,0,87,0.9,169,9
2025-02-12T10:00,6.2,67,6.1,142,0,1030.8,1030.8,0,1.2,189,0,93,1.1,171,9
2025-02-12T11:00,6.4,66,5.8,157,0,1030.6,1030.6,0,1.26,190,0,98,1.1,171,9
2025-02-12T12:00,6.6,61,3.6,179,0,1030.4,1030.4,0,1.3,191,0,104,1.1,171,9
2025-02-12T13:00,6.6,60,0.7,299,2,1030.1,1030.1,0,1.24,190,0,89,1.1,180,9
2025-02-12T14:00,6.6,60,4,360,6,1029.7,1029.7,0,1.2,189,0,73,0.9,180,9
2025-02-12T15:00,6.7,67,8.6,45,6,1029.4,1029.4,0,1.14,188,0,58,0.7,194,9
2025-02-12T16:00,6.2,79,13.7,61,7,1029,1029,0,1.1,188,0,43,0.6,198,8.9
2025-02-12T17:00,5.9,76,7.9,52,3,1028.7,1028.7,0,1.08,188,0,27,0.2,180,8.9
2025-02-12T18:00,5.9,72,7.9,18,1,1028.5,1028.5,0,1.04,188,0,12,0.2,180,8.9
2025-02-12T19:00,5.9,64,13.7,17,2,1028.5,1028.5,0,1.12,189,0,9,0.4,153,8.9
2025-02-12T20:00,5.9,62,11.5,20,0,1028.6,1028.6,0,1.18,190,0,6,0.6,162,8.9
2025-02-12T21:00,5.8,59,7.2,359,0,1028.1,1028.1,0,1.26,191,0,3,0.7,166,8.9
2025-02-12T22:00,6.2,59,9.7,357,0,1028,1028,0,1.26,156,0,0,0.9,169,8.9
2025-02-12T23:00,6.2,65,9.7,357,0,1027.8,1027.8,0,1.28,121,0,358,1.1,171,8.9
2025-02-13T00:00,6.3,67,4.7,10,0,1027.4,1027.4,0,1.28,86,0,355,1.1,171,8.9
2025-02-13T01:00,6.3,67,2.9,342,0,1027.1,1027.1,0,1.3,60,0,356,1.1,171,8.9
2025-02-13T02:00,6.2,67,3.6,323,0,1026.6,1026.6,0,1.3,35,0,357,0.9,180,8.9
2025-02-13T03:00,6.2,66,5.8,0,1,1026.8,1026.8,0,1.32,9,0,358,0.9,180,8.9
2025-02-13T04:00,6.2,66,5.8,355,5,1026.3,1026.3,0,1.36,7,0,359,0.7,180,8.9
2025-02-13T05:00,6.2,65,6.5,15,9,1025.9,1025.9,0,1.42,4,0,0,0.4,180,8.9
2025-02-13T06:00,6.1,65,5.8,26,6,1025.7,1025.7,0,1.46,2,0,1,0.4,180,8.9
2025-02-13T07:00,6.1,65,3.6,58,6,1025.7,1025.7,0,1.52,2,0,25,0.4,180,8.9
2025-02-13T08:00,6.1,65,4.7,94,13,1025.9,1025.9,0,1.56,2,0,48,0.6,162,8.9
2025-02-13T09:00,6.1,67,6.8,102,33,1026,1026,1,1.62,2,0,72,0.7,166,9
2025-02-13T10:00,6.2,67,7.2,131,57,1026,1026,2,1.64,1,0,96,0.9,169,9
2025-02-13T11:00,6.3,67,11.2,150,83,1026.6,1026.6,3,1.66,0,0,119,1.1,171,9
2025-02-13T12:00,6.3,67,10.4,168,94,1026.9,1026.9,3,1.68,359,0,143,1.1,180,9
2025-02-13T13:00,6.3,67,16.2,173,97,1026.6,1026.6,3,1.68,359,0,144,1.1,180,9
2025-02-13T14:00,6.3,66,16.9,184,94,1026.8,1026.8,3,1.66,359,0,146,0.9,191,9
2025-02-13T15:00,6.1,65,17.6,167,90,1026.6,1026.6,3,1.66,359,0,147,0.6,198,9
2025-02-13T16:00,6,64,16.9,163,89,1026.5,1026.5,3,1.68,358,0.02,147,0.4,207,8.9
2025-02-13T17:00,5.9,63,15.1,168,85,1026.6,1026.6,3,1.68,357,0.02,148,0.3,225,8.9
2025-02-13T18:00,5.6,71,18,168,81,1027.1,1027.1,3,1.7,356,0.04,148,0.2,270,8.9
2025-02-13T19:00,5.5,77,20.2,161,93,1027.2,1027.2,51,1.7,356,0.06,153,0.2,0,8.9
2025-02-13T20:00,5.6,75,16.2,153,83,1027.5,1027.5,3,1.68,356,0.08,157,0,90,8.9
2025-02-13T21:00,5.7,74,18.7,153,79,1027.5,1027.5,2,1.68,356,0.1,162,0.3,135,8.9
2025-02-13T22:00,5.8,72,15.5,173,77,1027.2,1027.2,2,1.68,356,0.12,168,0.4,153,8.9
2025-02-13T23:00,5.8,68,11.5,178,84,1027.3,1027.3,3,1.7,356,0.12,174,0.4,153,8.9
2025-02-14T00:00,5.9,76,21.6,198,80,1026.9,1026.9,3,1.7,356,0.14,180,0.6,162,8.9
2025-02-14T01:00,5.4,82,7.6,219,98,1026.8,1026.8,51,1.74,356,0.14,191,0.6,162,8.9
2025-02-14T02:00,5.6,83,25.9,202,100,1026.5,1026.5,51,1.76,356,0.14,201,0.6,162,8.9
2025-02-14T03:00,5.2,84,31,220,100,1026.7,1026.7,3,1.8,356,0.14,212,0.4,153,8.9
2025-02-14T04:00,5.3,83,36.4,227,100,1026.6,1026.6,53,1.76,355,0.14,220,0.3,135,8.9
2025-02-14T05:00,5.7,79,38.2,221,100,1026.3,1026.3,55,1.74,353,0.14,229,0.2,90,8.9
2025-02-14T06:00,5.2,82,34.2,211,100,1026.4,1026.4,51,1.7,352,0.14,237,0.3,45,8.9
2025-02-14T07:00,5.3,82,36,211,100,1026.4,1026.4,51,1.66,349,0.14,238,0.3,45,8.9
2025-02-14T08:00,5.4,82,30.2,224,96,1026.6,1026.6,55,1.62,345,0.12,239,0.2,90,8.9
2025-02-14T09:00,5.1,85,30.6,224,99,1026.5,1026.5,61,1.58,342,0.12,240,0.3,135,8.9
2025-02-14T10:00,5.1,85,18,212,100,1026.2,1026.2,53,1.56,341,0.12,239,0.4,153,8.9
2025-02-14T11:00,5.1,85,23,238,100,1026.7,1026.7,53,1.56,339,0.14,239,0.6,162,8.9
2025-02-14T12:00,5.2,82,30.6,251,100,1026.6,1026.6,61,1.54,338,0.14,238,0.7,166,8.9
2025-02-14T13:00,5.6,79,37.8,246,100,1026.1,1026.1,51,1.5,336,0.1,254,0.7,166,8.9
2025-02-14T14:00,5.3,79,32.4,243,100,1025.8,1025.8,51,1.48,335,0.08,270,0.7,180,8.9
2025-02-14T15:00,5.5,80,14.8,279,100,1025.2,1025.2,51,1.44,333,0.04,286,0.7,194,8.9
2025-02-14T16:00,5.8,77,16.2,293,99,1025.1,1025.1,3,1.42,332,0.04,305,0.6,198,8.9
2025-02-14T17:00,5.3,80,16.9,312,100,1025,1025,3,1.42,331,0.04,324,0.4,207,8.9
2025-02-14T18:00,4.4,86,21.6,39,100,1024.9,1024.9,51,1.4,330,0.04,343,0.3,225,8.9
2025-02-14T19:00,4.2,83,23,33,97,1024.9,1024.9,53,1.4,332,0.08,352,0.2,270,8.9
2025-02-14T20:00,3.8,77,25.2,34,81,1024.8,1024.8,3,1.42,335,0.14,2,0.3,225,8.9
2025-02-14T21:00,3.5,75,22.7,41,64,1025.2,1025.2,2,1.42,337,0.18,11,0.3,225,8.9
2025-02-14T22:00,3.5,70,23.8,41,57,1025.2,1025.2,2,1.38,341,0.24,18,0.4,207,8.9
2025-02-14T23:00,3.7,64,21.6,38,38,1025.1,1025.1,1,1.36,344,0.28,25,0.6,198,8.9
2025-02-15T00:00,3.8,57,18.7,34,37,1025.2,1025.2,1,1.32,348,0.34,32,0.7,194,8.9
2025-02-15T01:00,4.1,63,22.3,29,37,1025.1,1025.1,1,1.32,352,0.42,31,0.9,191,8.9
2025-02-15T02:00,4.1,67,23.4,23,71,1025,1025,2,1.3,355,0.48,31,1,202,8.9
2025-02-15T03:00,4,67,25.6,25,49,1024.8,1024.8,1,1.3,359,0.56,30,0.8,207,8.9
2025-02-15T04:00,4.1,61,28.8,28,19,1024.3,1024.3,0,1.34,2,0.68,29,0.8,207,8.9
2025-02-15T05:00,4.1,60,31.7,31,12,1024.1,1024.1,0,1.38,6,0.8,28,0.8,225,8.9
2025-02-15T06:00,4,62,34.6,39,18,1024.1,1024.1,0,1.42,9,0.92,27,0.6,236,8.9
2025-02-15T07:00,4.1,64,38.2,39,30,1024.4,1024.4,1,1.46,10,0.92,30,0.4,243,8.9
2025-02-15T08:00,4,60,38.5,43,0,1024.8,1024.8,0,1.52,11,0.94,34,0.4,243,8.9
2025-02-15T09:00,3.7,58,36.7,42,0,1025.1,1025.1,0,1.56,12,0.94,37,0.5,225,8.9
2025-02-15T10:00,3.3,55,35.6,48,0,1025,1025,0,1.6,12,0.92,42,0.6,214,8.9
2025-02-15T11:00,3.2,53,33.1,60,0,1025.2,1025.2,0,1.66,13,0.88,46,0.8,207,8.9
2025-02-15T12:00,3.2,48,33.5,73,0,1025.1,1025.1,0,1.7,13,0.86,51,1,202,8.9
2025-02-15T13:00,3,49,33.5,84,0,1025.5,1025.5,0,1.74,13,0.76,60,1,202,8.9
2025-02-15T14:00,3.3,52,28.4,95,0,1025.9,1025.9,0,1.76,12,0.68,70,0.9,217,8.9
2025-02-15T15:00,3.3,49,29.2,85,4,1025.7,1025.7,0,1.8,12,0.58,79,0.8,225,8.9
2025-02-15T16:00,3.5,50,26.6,87,11,1026.2,1026.2,0,1.94,13,0.54,91,0.6,252,8.9
2025-02-15T17:00,3.5,51,24.1,89,14,1026.6,1026.6,0,2.08,13,0.48,103,0.4,270,8.9
2025-02-15T18:00,3.8,53,24.5,137,39,1027.4,1027.4,1,2.22,14,0.44,115,0.4,297,8.9
2025-02-15T19:00,3.5,46,29.9,137,59,1028.3,1028.3,2,2.18,16,0.42,121,0.5,315,8.9
2025-02-15T20:00,3.5,50,27.4,142,50,1028.7,1028.7,2,2.12,17,0.42,127,0.6,342,8.9
2025-02-15T21:00,3.2,58,28.1,147,46,1029.1,1029.1,1,2.08,19,0.4,133,0.6,342,8.9
2025-02-15T22:00,3,61,29.5,145,31,1029.7,1029.7,1,1.98,21,0.38,138,0.4,0,8.9
2025-02-15T23:00,3,61,27.4,146,41,1029.9,1029.9,1,1.88,22,0.34,142,0.2,0,8.9
2025-02-16T00:00,3,74,28.8,152,79,1029.8,1029.8,2,1.78,24,0.32,147,0,90,8.9
2025-02-16T01:00,3,65,28.4,156,91,1030,1030,3,1.74,28,0.34,152,0.2,180,8.9
2025-02-16T02:00,3,59,28.4,161,95,1030.1,1030.1,3,1.7,32,0.38,156,0.2,180,8.9
2025-02-16T03:00,2.8,62,25.6,160,100,1030.1,1030.1,3,1.66,36,0.4,161,0,90,8.9
2025-02-16T04:00,2.7,63,26.3,164,100,1030.1,1030.1,3,1.74,57,0.44,166,0.3,315,8.9
2025-02-16T05:00,2.6,60,25.9,166,100,1030.1,1030.1,3,1.82,77,0.48,171,0.4,333,8.9
2025-02-16T06:00,2.4,59,28.1,164,97,1030.1,1030.1,3,1.9,98,0.52,176,0.6,342,8.9
2025-02-16T07:00,2.4,58,27.4,161,98,1030.3,1030.3,3,1.9,109,0.46,176,0.6,342,8.9
2025-02-16T08:00,2.3,57,28.1,164,75,1030.4,1030.4,2,1.88,120,0.4,177,0.7,0,8.9
2025-02-16T09:00,2.2,58,28.4,167,83,1030.3,1030.3,3,1.88,131,0.34,177,0.5,0,8.9
2025-02-16T10:00,2.2,58,28.4,168,87,1030.1,1030.1,3,1.84,124,0.3,178,0.4,0,8.9
2025-02-16T11:00,2.2,58,26.3,171,81,1030,1030,3,1.8,118,0.24,178,0,90,8.9
2025-02-16T12:00,2.5,58,23.4,180,85,1029.9,1029.9,3,1.76,111,0.2,179,0.2,180,8.9
2025-02-16T13:00,2.5,57,23.8,180,58,1029.8,1029.8,2,1.68,90,0.2,180,0.4,180,8.9
2025-02-16T14:00,2.7,57,22.3,184,51,1029.5,1029.5,2,1.62,68,0.18,182,0.4,180,8.9
2025-02-16T15:00,2.5,57,22.3,183,27,1029.5,1029.5,1,1.54,47,0.18,183,0.4,207,8.9
2025-02-16T16:00,2.5,56,21.2,185,13,1029.3,1029.3,0,1.52,42,0.18,186,0.3,225,8.8
2025-02-16T17:00,2.6,56,20.5,190,17,1028.9,1028.9,0,1.48,38,0.18,188,0.2,270,8.8
2025-02-16T18:00,2.7,54,21.2,189,40,1028.8,1028.8,1,1.46,33,0.18,191,0.3,315,8.8
2025-02-16T19:00,2.8,53,23.8,191,35,1028.4,1028.4,1,1.4,36,0.16,195,0.3,315,8.8
2025-02-16T20:00,2.8,52,22.3,194,64,1028.5,1028.5,2,1.36,38,0.14,200,0.4,0,8.8
2025-02-16T21:00,3,52,20.2,202,88,1027.9,1027.9,3,1.3,41,0.12,204,0.4,0,8.8
2025-02-16T22:00,3,53,20.2,206,71,1027.9,1027.9,2,1.24,82,0.1,209,0.3,45,8.8
2025-02-16T23:00,3.2,54,20.2,216,83,1027.6,1027.6,3,1.18,124,0.1,213,0.2,90,8.8
2025-02-17T00:00,3.2,55,20.2,210,88,1027.5,1027.5,3,1.12,165,0.08,218,0.3,135,8.8
2025-02-17T01:00,3.3,55,20.5,217,92,1027.4,1027.4,3,1.12,211,0.1,227,0.4,153,8.8
2025-02-17T02:00,3.4,56,20.9,222,73,1027.2,1027.2,2,1.1,256,0.1,237,0.6,162,8.8
2025-02-17T03:00,3.5,56,19.1,226,86,1027.2,1027.2,3,1.1,302,0.12,246,0.6,162,8.8
2025-02-17T04:00,3.5,58,20.9,236,98,1026.9,1026.9,3,1.1,321,0.14,254,0.4,180,8.8
2025-02-17T05:00,3.7,62,22.7,246,99,1026.3,1026.3,3,1.12,339,0.16,263,0.2,180,8.7
2025-02-17T06:00,3.9,62,23.4,260,100,1026.2,1026.2,3,1.12,358,0.18,271,0,90,8.7
2025-02-17T07:00,3.5,69,23.4,289,100,1026.2,1026.2,3,1.14,359,0.18,285,0.2,90,8.7
2025-02-17T08:00,2,95,19.8,9,100,1026.7,1026.7,53,1.14,1,0.18,298,0.2,90,8.7
2025-02-17T09:00,1.6,80,5.4,42,100,1026.7,1026.7,53,1.16,2,0.18,312,0.2,90,8.7
2025-02-17T10:00,1.6,87,2.9,199,98,1026.7,1026.7,51,1.2,3,0.18,325,0.2,180,8.7
2025-02-17T11:00,2.2,86,10.1,243,93,1026.8,1026.8,3,1.24,3,0.18,338,0.4,180,8.6
2025-02-17T12:00,4,59,24.5,4,69,1026.8,1026.8,2,1.28,4,0.18,351,0.5,180,8.6
2025-02-17T13:00,3.8,61,22.3,8,39,1027,1027,1,1.28,5,0.16,0,0.7,194,8.6
2025-02-17T14:00,3.8,60,21.6,7,12,1026.9,1026.9,0,1.26,5,0.16,8,0.7,194,8.6
2025-02-17T15:00,3.8,61,21.6,9,13,1027.1,1027.1,0,1.26,6,0.14,17,0.8,207,8.6
2025-02-17T16:00,3.5,68,20.9,16,11,1027.2,1027.2,0,1.26,6,0.12,24,0.6,214,8.5
2025-02-17T17:00,3.3,68,20.2,28,26,1027.2,1027.2,1,1.26,6,0.1,32,0.6,236,8.5
2025-02-17T18:00,2,95,20.5,60,45,1027.1,1027.1,1,1.26,6,0.08,39,0.5,270,8.4
2025-02-17T19:00,3.1,74,14.8,73,50,1027.2,1027.2,51,1.28,6,0.06,53,0.6,288,8.4
2025-02-17T20:00,3,70,15.1,79,31,1027.5,1027.5,1,1.28,6,0.04,66,0.6,304,8.4
2025-02-17T21:00,2.8,67,13,86,6,1027.5,1027.5,0,1.3,6,0.02,80,0.8,315,8.4
2025-02-17T22:00,2.8,65,13.7,85,0,1027.7,1027.7,0,1.28,6,0.02,92,0.5,315,8.4
2025-02-17T23:00,2.8,65,12.2,102,1,1027.9,1027.9,0,1.28,5,0,103,0.4,333,8.4
2025-02-18T00:00,3,66,11.9,100,16,1028,1028,0,1.26,5,0,115,0.2,270,8.4
2025-02-18T01:00,3,66,13,108,12,1028,1028,0,1.26,5,0,110,0.2,270,8.4
2025-02-18T02:00,3.1,65,14,106,6,1027.9,1027.9,0,1.24,4,0,105,0.3,225,8.4
2025-02-18T03:00,3.2,65,14,114,12,1027.9,1027.9,0,1.24,4,0,100,0.4,243,8.4
2025-02-18T04:00,3.2,66,14.8,119,18,1027.7,1027.7,0,1.24,4,0.02,99,0.4,243,8.4
2025-02-18T05:00,3.2,65,14.8,119,18,1027.4,1027.4,0,1.24,3,0.06,98,0.5,270,8.4
2025-02-18T06:00,3.2,62,16.2,123,6,1027.7,1027.7,0,1.24,3,0.08,97,0.6,288,8.4
2025-02-18T07:00,3.2,60,17.3,121,3,1027.9,1027.9,0,1.24,3,0.12,103,0.6,304,8.4
2025-02-18T08:00,3.3,58,17.3,122,6,1028.2,1028.2,0,1.24,3,0.14,108,0.8,315,8.4
2025-02-18T09:00,3.5,61,16.6,134,16,1028.1,1028.1,0,1.24,3,0.18,114,0.6,326,8.4
2025-02-18T10:00,3.5,71,16.2,131,23,1028,1028,1,1.22,2,0.16,116,0.6,342,8.4
2025-02-18T11:00,3.7,73,19.1,124,52,1027.8,1027.8,2,1.22,1,0.12,118,0.4,333,8.4
2025-02-18T12:00,4.1,67,16.2,149,67,1027.9,1027.9,2,1.2,0,0.1,120,0.4,0,8.4
2025-02-18T13:00,4.1,65,18.4,182,69,1027.7,1027.7,2,1.2,358,0.1,132,0.2,0,8.4
2025-02-18T14:00,4.1,68,18.4,176,72,1027.9,1027.9,2,1.2,356,0.12,145,0,90,8.4
2025-02-18T15:00,4.1,68,17.6,164,64,1027.6,1027.6,2,1.2,354,0.12,157,0,90,8.4
2025-02-18T16:00,4.2,66,20.9,163,69,1027.6,1027.6,2,1.24,350,0.2,165,0,90,8.4
2025-02-18T17:00,4.3,64,23.4,167,80,1027.5,1027.5,3,1.26,345,0.28,172,0,90,8.5
2025-02-18T18:00,4.2,70,24.8,158,80,1027.3,1027.3,3,1.3,341,0.36,180,0.4,0,8.5
2025-02-18T19:00,4.1,77,30.2,168,85,1027.3,1027.3,3,1.36,322,0.46,179,0.5,0,8.5
2025-02-18T20:00,4,78,29.5,152,93,1027.2,1027.2,3,1.42,303,0.56,177,0.7,0,8.6
2025-02-18T21:00,4.1,73,31.7,153,98,1026.9,1026.9,3,1.48,284,0.66,176,0.9,0,8.6
2025-02-18T22:00,4.3,66,36.4,164,91,1026.5,1026.5,3,1.6,265,0.78,178,0.9,11,8.6
2025-02-18T23:00,4.4,67,39.6,166,99,1026.3,1026.3,3,1.7,246,0.92,180,0.9,11,8.6
2025-02-19T00:00,4.4,71,42.8,158,98,1026,1026,3,1.82,227,1.04,182,0.8,27,8.6
2025-02-19T01:00,4.6,73,46.4,160,97,1025.4,1025.4,3,2.04,217,1.3,179,0.6,34,8.6
2025-02-19T02:00,4.8,65,46.8,167,92,1025.2,1025.2,3,2.26,208,1.58,177,0.5,45,8.6
2025-02-19T03:00,4.8,64,46.8,164,90,1025,1025,3,2.48,198,1.84,174,0.4,27,8.7
2025-02-19T04:00,4.8,65,46.8,162,93,1024.3,1024.3,3,2.76,195,2.16,175,0.4,27,8.7
2025-02-19T05:00,5.1,66,47.5,164,99,1023.7,1023.7,3,3.02,191,2.5,175,0.4,27,8.8
2025-02-19T06:00,5.2,69,51.1,162,99,1023.4,1023.4,3,3.3,188,2.82,176,0.5,0,8.8
2025-02-19T07:00,5.2,70,52.2,164,99,1023.4,1023.4,3,3.42,187,2.96,176,0.7,0,8.8
2025-02-19T08:00,5.3,71,52.9,164,98,1023.3,1023.3,3,3.54,187,3.1,177,0.7,14,8.8
2025-02-19T09:00,5.4,74,54,165,100,1022.9,1022.9,3,3.66,186,3.24,177,0.9,11,8.8
2025-02-19T10:00,5.6,74,55.1,167,99,1022.5,1022.5,3,3.8,186,3.44,178,0.9,11,8.8
2025-02-19T11:00,5.7,73,55.1,168,100,1022.3,1022.3,3,3.94,185,3.64,179,0.7,14,8.8
2025-02-19T12:00,5.7,75,57.6,167,100,1022.2,1022.2,3,4.08,185,3.84,180,0.8,27,8.8
2025-02-19T13:00,5.8,75,59,166,100,1021.9,1021.9,3,4.16,183,3.9,178,0.6,34,8.8
2025-02-19T14:00,5.8,76,60.1,166,100,1021.2,1021.2,3,4.22,182,3.96,177,0.4,27,8.8
2025-02-19T15:00,5.9,75,61.2,166,96,1020.8,1020.8,3,4.3,180,4.02,175,0.3,45,8.8
2025-02-19T16:00,5.8,75,61.2,162,93,1020.4,1020.4,3,4.34,178,4.06,173,0.2,0,8.8
2025-02-19T17:00,5.8,75,61.9,162,98,1020,1020,3,4.36,177,4.1,172,0.2,0,8.8
2025-02-19T18:00,5.8,74,62.6,162,100,1019.6,1019.6,3,4.4,175,4.14,170,0.3,315,8.8
2025-02-19T19:00,5.8,74,63,161,100,1019.4,1019.4,3,4.66,174,4.4,169,0.4,333,8.8
2025-02-19T20:00,5.8,74,64.8,162,100,1019,1019,3,4.9,172,4.68,169,0.6,342,8.8
2025-02-19T21:00,5.8,75,65.5,160,100,1018,1018,3,5.16,171,4.94,168,0.7,346,8.8
2025-02-19T22:00,5.8,75,67,161,100,1017.7,1017.7,3,5.24,170,5.04,168,0.7,346,8.8
2025-02-19T23:00,5.8,75,68,162,100,1017.1,1017.1,3,5.34,170,5.14,167,0.7,346,8.8
2025-02-20T00:00,5.5,82,68.4,158,100,1016.4,1016.4,3,5.42,169,5.24,167,0.6,342,8.8
2025-02-20T01:00,5.5,82,69.5,158,100,1015.2,1015.2,3,5.56,169,5.36,166,0.6,342,8.8
2025-02-20T02:00,5.6,83,71.6,158,100,1014.2,1014.2,3,5.68,168,5.5,166,0.4,333,8.8
